tarih,bölüm,çekim,karakterler,sesler,süre_sn,çözünürlük,seed,kredi,dolar,durum,video_url,yerel_dosya
2026-09-21 23:40,6,2,,,4,1080p,,63.0,0.315,FAIL,https://tempfile.aiquickdraw.com/v/81bd55026bd5e766426b78797b39e3f8_0_1790034034.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep06/shots/shot_02.mp4
2026-09-22 23:12,6,1,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/90ed846706bbd15e8d64082140eba773_0_1790118758.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep06/shots/shot_01.mp4
2026-09-22 23:20,6,2,,,4,1080p,,126.0,0.63,ok,https://tempfile.aiquickdraw.com/v/e63d99d543cc1dcc8bbf4ec33ec4f092_0_1790118934.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep06/shots/shot_02.mp4
2026-09-22 23:29,6,3,,,4,1080p,,189.0,0.945,ok,https://tempfile.aiquickdraw.com/v/d403cebc8db5dbb61f1198b66188eedb_0_1790119438.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep06/shots/shot_03.mp4
2026-09-22 23:36,6,4,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/c695f63d7dea368c2d831af2b5d2845d_0_1790120135.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep06/shots/shot_04.mp4
2026-09-23 23:05,7,1,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/d83d75283dd597f612e3dfe62095376d_0_1790204697.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep07/shots/shot_01.mp4
2026-09-23 23:09,7,2,,,4,1080p,,126.0,0.63,ok,https://tempfile.aiquickdraw.com/v/5915bfa6b31cd04fad8a519fa6a82cf5_0_1790204823.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep07/shots/shot_02.mp4
2026-09-23 23:13,7,3,,,4,1080p,,126.0,0.63,ok,https://tempfile.aiquickdraw.com/v/40bc571a0f7a2a7ee24f2ae0e6a7349d_0_1790205043.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep07/shots/shot_03.mp4
2026-09-23 23:15,7,4,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/2017d3a4460927188067b2b9fc79deb2_0_1790205288.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep07/shots/shot_04.mp4
2026-09-24 22:02,8,1,,,4,1080p,,189.0,0.945,qc_fail,https://tempfile.aiquickdraw.com/v/b473b1e7753c6a8a1fc9e6f5671df535_0_1790287112.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep08/shots/shot_01.mp4
2026-09-25 16:01,8,1,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/8fb0527dd09328402c2ed20d1efeba7e_0_1790352074.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep08/shots/shot_01.mp4
2026-09-25 16:06,8,2,,,4,1080p,,189.0,0.945,ok,https://tempfile.aiquickdraw.com/v/c6f835da13c8c626dc2ecc914128bfe7_0_1790352197.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep08/shots/shot_02.mp4
2026-09-25 16:09,8,3,,,4,1080p,,63.0,0.315,ok,https://tempfile.aiquickdraw.com/v/143b21267b4f758e90158225bc9433f6_0_1790352519.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep08/shots/shot_03.mp4
2026-09-25 16:12,8,4,,,4,1080p,,126.0,0.63,ok,https://tempfile.aiquickdraw.com/v/e2b500f600c34eb97ff671d0a7464939_0_1790352621.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/still-home/episodes/ep08/shots/shot_04.mp4
