tarih,bölüm,çekim,karakterler,sesler,süre_sn,çözünürlük,seed,kredi,dolar,durum,video_url,yerel_dosya
2026-07-07 23:01,5,3,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/8868d56f0ef86e5ccde7a92bf2c93136_1783465256.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep05/shots/shot_03.mp4
2026-07-07 23:03,5,4,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/f72674b40be47eab7317f0d222ce8d36_1783465395.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep05/shots/shot_04.mp4
2026-07-07 23:06,5,5,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/d041e760db17142dd12cc8bc2e5c3e94_1783465563.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep05/shots/shot_05.mp4
2026-07-08 21:43,6,1,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/8e60690478cce6ad92a073c2b572e942_1783546954.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep06/shots/shot_01.mp4
2026-07-08 21:45,6,2,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/9352ca18d9722330fbe261cf94487765_1783547115.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep06/shots/shot_02.mp4
2026-07-08 21:49,6,3,,,8,1080p,,,,FAIL,,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep06/shots/shot_03.mp4
2026-07-08 21:53,6,4,,,8,1080p,,,,FAIL,,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep06/shots/shot_04.mp4
2026-07-08 21:57,6,5,,,8,1080p,,,,FAIL,,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep06/shots/shot_05.mp4
2026-07-09 21:59,7,1,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/40bc1a476a4bcbea520472b92e9a3bd6_1783634363.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep07/shots/shot_01.mp4
2026-07-09 22:02,7,2,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/26cc39f0198053066bead3ea5d2d643f_1783634511.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep07/shots/shot_02.mp4
2026-07-09 22:05,7,3,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/f4d0dd12713bc6a92582b745cc655ca1_1783634709.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep07/shots/shot_03.mp4
2026-07-09 22:10,7,4,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/72230d1864ce0c3121f540c52163dda4_1783634976.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep07/shots/shot_04.mp4
2026-07-09 22:12,7,5,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/0c021c459196f3c513501d7661f007da_1783635103.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep07/shots/shot_05.mp4
2026-07-10 21:38,8,1,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/e2656e2030b05fcf7e8af18ccb736b6c_1783719474.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep08/shots/shot_01.mp4
2026-07-10 21:40,8,2,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/8473e4346b1bdabdca78c0fbe76c6cf3_1783719611.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep08/shots/shot_02.mp4
2026-07-10 21:43,8,3,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/c47a9b999bd87c439053de01cd39eb1c_1783719754.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep08/shots/shot_03.mp4
2026-07-10 21:45,8,4,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/fac078ec95e81fd1cef865219759f15f_1783719895.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep08/shots/shot_04.mp4
2026-07-10 21:47,8,5,,,8,1080p,,105.0,0.525,ok,https://tempfile.aiquickdraw.com/v/bb18a41f7897c310c6d4a133f001a4df_1783720029.mp4,/home/runner/work/youtube-automation/youtube-automation/output/series/drowned-history/episodes/ep08/shots/shot_05.mp4
